"id","camp_name","year","location","loc_cow","prim_meth","camp_orgs","camp_orgs_list","div_ethnicity","div_religion","EPR_GROUP","EPR_ID","PARTICIPATION","PRIMARY","CLAIM","SOURCES","NOTES","status","egip_participated","egip_claimed","egip_participated_claimed","statename","egip_groups_count","excl_groups_count","regaut_groups_count","discrim_groups_count","powerless_groups_count","egippop","exclpop","alonerule_groups_count","powershare_groups_count","alonerulepop","powersharepop","IFI","EFI","legippop","lexclpop","discrimpop","ldiscrimpop","powerlesspop","lpowerlesspop"
386,"Casamance Conflict",1982,"Senegal",433,0,1,"
Mouvement des Forces Democratiques de la
Casamance (MFDC)",1,1,"Diola",43305000,1,1,1,"James Minahan 2002; Uppsala","Information on this conflict was difficult to find. However, I did find an article dicsussing it as well as information from the Uppsala Conflict Data Program. This listed each of the four as making ethnic claims with the Diola as the initator.","JUNIOR PARTNER",1,1,1,"Senegal",5,0,0,0,0,0.95,0,0,5,0,0.95,0.27405,0,1,0,0,0,0,0
386,"Casamance Conflict",1982,"Senegal",433,0,1,"
Mouvement des Forces Democratiques de la
Casamance (MFDC)",1,1,"Pulaar (Peul, Toucouleur)",43302000,1,0,1,"James Minahan 2002; Uppsala","Information on this conflict was difficult to find. However, I did find an article dicsussing it as well as information from the Uppsala Conflict Data Program. This listed each of the four as making ethnic claims with the Diola as the initator.","JUNIOR PARTNER",1,1,1,"Senegal",5,0,0,0,0,0.95,0,0,5,0,0.95,0.27405,0,1,0,0,0,0,0
386,"Casamance Conflict",1982,"Senegal",433,0,1,"
Mouvement des Forces Democratiques de la
Casamance (MFDC)",1,1,"Serer",43303000,1,0,1,"James Minahan 2002; Uppsala","Information on this conflict was difficult to find. However, I did find an article dicsussing it as well as information from the Uppsala Conflict Data Program. This listed each of the four as making ethnic claims with the Diola as the initator.","JUNIOR PARTNER",1,1,1,"Senegal",5,0,0,0,0,0.95,0,0,5,0,0.95,0.27405,0,1,0,0,0,0,0
386,"Casamance Conflict",1982,"Senegal",433,0,1,"
Mouvement des Forces Democratiques de la
Casamance (MFDC)",1,1,"Mandingue (and other eastern groups)",43304000,1,0,1,"James Minahan 2002; Uppsala","Information on this conflict was difficult to find. However, I did find an article dicsussing it as well as information from the Uppsala Conflict Data Program. This listed each of the four as making ethnic claims with the Diola as the initator.","JUNIOR PARTNER",1,1,1,"Senegal",5,0,0,0,0,0.95,0,0,5,0,0.95,0.27405,0,1,0,0,0,0,0
387,"Military Forces of Hugo Chavez",1992,"Venezuela",101,0,1,"July 5th Movement,",0,0,"Whites/mestizos",10101000,1,1,0,"ACD2EPR; UCDP","After checking ACD2EPR and subsequent material, I found no other evidence of involvement from other ethnic groups in the Hugo Chavez coup. As such, rule 2 was followed with no claim.","MONOPOLY",1,0,0,"Venezuela",1,1,0,0,1,0.848,0.027,1,0,0.848,0,0.719104,0.000729,0.969142857142857,0.0308571428571429,0,0,0.027,0.0308571428571429
388,"SCIRI",1989,"Iraq",645,0,1,"SCIRI",0,0,"Shi'a Arabs",64502000,1,1,1,"ACD2EPR","ACD2EPR lists Shii'a as the only group to take part in the conflict with no Sunni involvement. Subsequent research backs this up. As such, Rule 2 was followed.","DISCRIMINATED",0,0,0,"Iraq",1,3,0,3,0,0.185,0.796,1,0,0.185,0,0.034225,0.419526,0.188583078491335,0.811416921508665,0.796,0.811416921508665,0,0
389,"NDF",1979,"Yemen (North Yemen)",678,0,5,"NDF, Revolutionary Democratic Party, the Organisation of Yemeni Resisters, the Labor Party, the Popular Democratic Union, the Vanguard pro-Syrian",0,0,"Sunni Shafi'I (Arab)",67802200,1,1,1,"ACD2EPR","ACD2EPR listed the two belligerents and subsequent research has substantiated the claim. Sunni ethnic group did involve in recruitment and northerners were listed as initiators.","JUNIOR PARTNER",1,1,1,"Yemen (Arab Republic of Yemen)",2,1,0,1,0,0.99,0.01,0,2,0,0.99,0.5741,1e-04,0.99,0.01,0.01,0.01,0,0
390,"Cabinda Conflict",1991,"Angola",540,0,1,"FLEC-FAC,FLEC-R",0,0,"Bakongo",54001000,1,1,1,"ACD2EPR; GROWup","NAVCO has this conflict listed as 0 on cdivers_eth. However, ACD2EPR has two ethnic groups as members, both of which are making ethnic claims. Subsequent research has substantiated this. Has such Rule 3 was followed. Sing the Bakongo have the higher demographic in GrowUP and EPR they were listed as the initiators.","POWERLESS",0,0,0,"Angola",1,4,0,2,2,0.26,0.62,1,0,0.26,0,0.0676,0.1698,0.295454545454545,0.704545454545455,0.47,0.534090909090909,0.15,0.170454545454545
390,"Cabinda Conflict",1991,"Angola",540,0,1,"FLEC-FAC,FLEC-R",0,0,"Cabindan Mayombe",54002000,1,0,1,"ACD2EPR; GROWup","NAVCO has this conflict listed as 0 on cdivers_eth. However, ACD2EPR has two ethnic groups as members, both of which are making ethnic claims. Subsequent research has substantiated this. Has such Rule 3 was followed. Sing the Bakongo have the higher demographic in GrowUP and EPR they were listed as the initiators.","POWERLESS",0,0,0,"Angola",1,4,0,2,2,0.26,0.62,1,0,0.26,0,0.0676,0.1698,0.295454545454545,0.704545454545455,0.47,0.534090909090909,0.15,0.170454545454545
391,"Serbian Republic of Krajina",1991,"Croatia",344,0,1,"Forces of RSK",-99,-99,NA,NA,NA,NA,NA,"EPR","Croatia does not enter EPR until 1992",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,"First Southern Ossetian Separatist Campaign",1991,"Georgia",372,0,1," South Ossetian Republican Guard",0,0,"Ossetians (South)",37206000,1,1,1,"ACD2EPR","ACD2EPR listed the conflict as an ethnically driven fight with no other belligerents. As such rule 2 was followed.","SELF-EXCLUSION",0,0,0,"Georgia",1,4,0,0,2,0.694,0.185,1,0,0.694,0,0.481636,0.010849,0.789533560864619,0.210466439135381,0,0,0.136,0.154721274175199
393,"Second JVP Insurrection",1987,"Sri Lanka",780,0,1,"JVP (Peoples Liberation Front)",0,0,"Sinhalese",78003000,1,1,0,"ACD2EPR","ACD2EPR lists Sinhalese as the only ethnic group involved in the JVP actions. Subsequent research confirms this. Rule 2 is followed with a ""0"" under claim as per ACD2EPR","SENIOR PARTNER",1,0,0,"Sri Lanka (Ceylon)",2,2,0,1,1,0.8,0.18,0,2,0,0.8,0.5512,0.0164,0.816326530612245,0.183673469387755,0.08,0.0816326530612245,0.1,0.102040816326531
394,"2006 Lebanon War",2006,"Lebanon",660,0,1,"Hizballah",0,0,"Shi'a Muslims (Arab)",66008000,1,1,1,"CNN; Washington Post; Jerusalem News; BBC News; USA Today","","SENIOR PARTNER",1,1,1,"Lebanon",7,4,0,1,3,0.86,0.13,0,7,0,0.86,0.1766,0.0103,0.868686868686869,0.131313131313131,0.1,0.101010101010101,0.03,0.0303030303030303
395,"Hundred Day War",1978,"Lebanon",660,0,1,"Lebanese Front",0,0,"Maronite Christians",66005000,1,1,1,"Wikipedia; Randall 2012; 1981 Middle East Report","This is a conflict in the middle east known as the Hundred Day War. It was between a Christian Coalition vs. Muslim majority group. As such, it does seem to be an ethnically motivated conflict and rule 4 was followed to cover all christian groups.","STATE COLLAPSE",0,0,0,"Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,"Hundred Day War",1978,"Lebanon",660,0,1,"Lebanese Front",0,0,"Armenian Orthodox",66001000,1,0,1,"Wikipedia; Randall 2012; 1981 Middle East Report","This is a conflict in the middle east known as the Hundred Day War. It was between a Christian Coalition vs. Muslim majority group. As such, it does seem to be an ethnically motivated conflict and rule 4 was followed to cover all christian groups.","STATE COLLAPSE",0,0,0,"Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,"Hundred Day War",1978,"Lebanon",660,0,1,"Lebanese Front",0,0,"Greek Orthodox",66003000,1,0,1,"Wikipedia; Randall 2012; 1981 Middle East Report","This is a conflict in the middle east known as the Hundred Day War. It was between a Christian Coalition vs. Muslim majority group. As such, it does seem to be an ethnically motivated conflict and rule 4 was followed to cover all christian groups.","STATE COLLAPSE",0,0,0,"Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,"Hundred Day War",1978,"Lebanon",660,0,1,"Lebanese Front",0,0,"Greek Catholics",66004000,1,0,1,"Wikipedia; Randall 2012; 1981 Middle East Report","This is a conflict in the middle east known as the Hundred Day War. It was between a Christian Coalition vs. Muslim majority group. As such, it does seem to be an ethnically motivated conflict and rule 4 was followed to cover all christian groups.","STATE COLLAPSE",0,0,0,"Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,"Hundred Day War",1978,"Lebanon",660,0,1,"Lebanese Front",0,0,"Armenian Catholics",66006000,1,0,1,"Wikipedia; Randall 2012; 1981 Middle East Report","This is a conflict in the middle east known as the Hundred Day War. It was between a Christian Coalition vs. Muslim majority group. As such, it does seem to be an ethnically motivated conflict and rule 4 was followed to cover all christian groups.","STATE COLLAPSE",0,0,0,"Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,"Hundred Day War",1978,"Lebanon",660,0,1,"Lebanese Front",0,0,"Protestants",66009000,1,0,1,"Wikipedia; Randall 2012; 1981 Middle East Report","This is a conflict in the middle east known as the Hundred Day War. It was between a Christian Coalition vs. Muslim majority group. As such, it does seem to be an ethnically motivated conflict and rule 4 was followed to cover all christian groups.","STATE COLLAPSE",0,0,0,"Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,"Anti-Lissouba Campaign (Cocoyes, Ninjas, Cobras)",1993,"Congo",484,0,3,"Ninjas, Cocoyes, Cobras",0,0,"Lari/Bakongo",48405000,1,1,0,"ACD2EPR","Subsequent research did not show any other ethnic involvment. As such 0 claim and rule 2 followed.","POWERLESS",0,0,0,"Congo",4,2,0,0,2,0.24,0.39,0,4,0,0.24,0.0228,0.0981,0.380952380952381,0.619047619047619,0,0,0.39,0.619047619047619
397,"Anti-Sassou-Nguessou Campaign (Cocoyes, Ninjas, Ntsiloulous)",1997,"Congo",484,0,2,"Ninjas, Cocoyes",0,0,"Lari/Bakongo",48405000,1,1,1,"ACD2EPR","This case is interesting in that it includes Cocoyes, Ninjas, and Ntsiloulous groups. But the only ethnic group is the Lari/Bakon group. In one case there was not ethnic claim. However, for another one there was. Online sources has been difficult to track. As such I ered on the side of caution and put a 1 for claim.","JUNIOR PARTNER",1,1,1,"Congo",5,1,0,0,1,0.54,0.09,0,5,0,0.54,0.1128,0.0081,0.857142857142857,0.142857142857143,0,0,0.09,0.142857142857143
398,"UPA",1987,"Uganda",500,0,1,"UPA",0,0,"Teso",50009210,1,1,0,"ACD2EPR","Same as before. Research shows ACD2EPR should be followed/Rule 2. No ethnic Claim","DISCRIMINATED",0,0,0,"Uganda",3,2,0,2,0,0.44,0.18,0,3,0,0.44,0.072,0.0164,0.607734806629834,0.248618784530387,0.18,0.248618784530387,0,0
399,"Russian Parliamentary Forces",1993,"Russia",365,0,1,"Parliamentary Forces",-99,-99,"Russians",36501000,1,1,0,"ACD2EPR; BBC","This speaks to the fight between President Yeltsin and parliament. The civil conflict was between two government institutions and did not have an ethnic claim. As such, Russians were selected with no ethnic claim.","DOMINANT",1,0,0,"Russia (Soviet Union)",1,36,0,1,34,0.798,0.1764,1,0,0.798,0,0.636804,0.0025781,0.806549423893269,0.178289872650091,0.001,0.00101071356377603,0.1664,0.168182737012331
400,"Military Junta for the Consolidation of Democracy, Peace and Justice",1998,"Guinea-Bissau",404,0,1,"",0,0,"Balanta",40401000,1,1,0,"EPR; Uppsala Conflict Data Program; Historical Dictionary of the Republic of Guinea-Bissau; University of Pennsylvania African Studies Center","This conflict speaks to a coup attempt to oust President Jao Bernardo ""Nino"" Veiera led by Ansumane Mane after the former was accused of arms dealing and other corrupt schemes. The conflict appears non-ethnically motivated and is more political motivated. However, in EPR, after the coup ended in 1999, the Papel lost their senior partnership and became powerless. The junior partner Balanta people went from junior partners to Dominant. As such, I selected them as the ethnic group with no ethnic claim.","JUNIOR PARTNER",1,0,0,"Guinea-Bissau",3,0,0,0,0,0.51,0,0,3,0,0.51,0.1145,0,0.962264150943396,0,0,0,0,0
401,"Greek Civil War",1946,"Greece",350,1,3,"KKE (Communist Party of Greece)
DSE (Democratic Army of Greece)
EAM (National Liberation Front)",0,0,"Greeks",35001000,1,1,0,"ACD2EPR","ACD2EPR listed two belligerents involved in this conflict, Greeks and Macedonians. There was no claim and Greeks appeared to be the initiators. As such it was coded by Rule 3.","MONOPOLY",1,0,0,"Greece",1,3,0,2,1,0.96,0.04,1,0,0.96,0,0.9216,0.000558,0.96,0.04,0.03,0.03,0.01,0.01
402,"South Kordofan and Blue Nile",2011,"Sudan",625,0,2,"SPLM-N, SRF",1,0,"Nuba",62507000,1,1,0,"ACD2EPR; The Guardian; BBC; The Sudan News; https://ucdp.uu.se/actor/1162","EPR narratives and ACD describe groups as consisting of Darfurians (Fur, Masalit, Zaghawa) as well as Nuba from South Kordofan, also some groups from Blue Nile. Initiator assigned to Nuba as group linked to SPLM-N in ACD2EPR","POWERLESS",0,0,0,"Sudan",2,14,0,3,11,0.25,0.737,0,2,0,0.25,0.0325,0.099729,0.253292806484296,0.746707193515704,0.035,0.0354609929078014,0.702,0.711246200607903
402,"South Kordofan and Blue Nile",2011,"Sudan",625,0,2,"SPLM-N, SRF",1,0,"Fur",62505000,1,0,0,"ACD2EPR; The Guardian; BBC; The Sudan News; https://ucdp.uu.se/actor/1162","EPR narratives and ACD describe groups as consisting of Darfurians (Fur, Masalit, Zaghawa) as well as Nuba from South Kordofan, also some groups from Blue Nile","DISCRIMINATED",0,0,0,"Sudan",2,14,0,3,11,0.25,0.737,0,2,0,0.25,0.0325,0.099729,0.253292806484296,0.746707193515704,0.035,0.0354609929078014,0.702,0.711246200607903
402,"South Kordofan and Blue Nile",2011,"Sudan",625,0,2,"SPLM-N, SRF",1,0,"Masalit",62514000,1,0,0,"ACD2EPR; The Guardian; BBC; The Sudan News","EPR narratives and ACD describe groups as consisting of Darfurians (Fur, Masalit, Zaghawa) as well as Nuba from South Kordofan, also some groups from Blue Nile","DISCRIMINATED",0,0,0,"Sudan",2,14,0,3,11,0.25,0.737,0,2,0,0.25,0.0325,0.099729,0.253292806484296,0.746707193515704,0.035,0.0354609929078014,0.702,0.711246200607903
402,"South Kordofan and Blue Nile",2011,"Sudan",625,0,2,"SPLM-N, SRF",1,0,"Zaghawa",62515000,1,0,0,"ACD2EPR; The Guardian; BBC; The Sudan News","EPR narratives and ACD describe groups as consisting of Darfurians (Fur, Masalit, Zaghawa) as well as Nuba from South Kordofan, also some groups from Blue Nile","DISCRIMINATED",0,0,0,"Sudan",2,14,0,3,11,0.25,0.737,0,2,0,0.25,0.0325,0.099729,0.253292806484296,0.746707193515704,0.035,0.0354609929078014,0.702,0.711246200607903
403,"Hutu Nationalist Insurgency",1996,"Rwanda",517,0,1,"AliR",0,0,"Hutu",51701000,1,1,1,"ACD2EPR","While cdivers_eth has this conflict listed as ""0"" subsequent research and ACD2EPR has Hutu and Tutsi participation. Research online does suggest that ALiR has recruited Tutsi members and attempted to build bridges between them through membership. As such, rule 3 was followed and Hutus were marked as initiators due to their numbers and control over the organization.","DISCRIMINATED",1,1,1,"Rwanda",1,1,0,1,0,0.15,0.84,1,0,0.15,0,0.0225,0.7056,0.151515151515152,0.848484848484849,0.84,0.848484848484849,0,0
403,"Hutu Nationalist Insurgency",1996,"Rwanda",517,0,1,"AliR",0,0,"Tutsi",51702000,1,0,1,"ACD2EPR","While cdivers_eth has this conflict listed as ""0"" subsequent research and ACD2EPR has Hutu and Tutsi participation. Research online does suggest that ALiR has recruited Tutsi members and attempted to build bridges between them through membership. As such, rule 3 was followed and Hutus were marked as initiators due to their numbers and control over the organization.","DOMINANT",1,1,1,"Rwanda",1,1,0,1,0,0.15,0.84,1,0,0.15,0,0.0225,0.7056,0.151515151515152,0.848484848484849,0.84,0.848484848484849,0,0
405,"Myanmar Regime Change Campaign",1948,"Myanmar/Burma",775,0,5,"Communist Party of Burma (CPB, White Flag), Communist Party of Burma-Red Flag (CPB-RF), White Band People's Volunteer Organization (White Band PVO), Revolutionary Burma Army (RBA), People's Liberation Army (PLA)",1,1,"Bamar (Barman)",77501000,1,1,0,"ACD2EPR","ACD2EPR listed four ethnic groups as participants in this conflict. However, none of them have ethnic claims. IN terms of initiation, EPR lists Buddhists, Chinese, and Wa as being politically powerless or discriminated. Further research has not pointed to a specific group insighting the conflict. As such the instigator was assigned to Bamar due to their political clout and size. Rule 4 was followed.","SENIOR PARTNER",1,0,0,"Myanmar (Burma)",3,9,0,4,4,0.78,0.207,0,3,0,0.78,0.46985,0.007861,0.790273556231003,0.209726443768997,0.075,0.0759878419452888,0.062,0.0628166160081054
405,"Myanmar Regime Change Campaign",1948,"Myanmar/Burma",775,0,5,"Communist Party of Burma (CPB, White Flag), Communist Party of Burma-Red Flag (CPB-RF), White Band People's Volunteer Organization (White Band PVO), Revolutionary Burma Army (RBA), People's Liberation Army (PLA)",1,1,"Buddhist Arakanese",77502000,1,0,0,"ACD2EPR","ACD2EPR listed four ethnic groups as participants in this conflict. However, none of them have ethnic claims. IN terms of initiation, EPR lists Buddhists, Chinese, and Wa as being politically powerless or discriminated. Further research has not pointed to a specific group insighting the conflict. As such the instigator was assigned to Bamar due to their political clout and size. Rule 4 was followed.","POWERLESS",1,0,0,"Myanmar (Burma)",3,9,0,4,4,0.78,0.207,0,3,0,0.78,0.46985,0.007861,0.790273556231003,0.209726443768997,0.075,0.0759878419452888,0.062,0.0628166160081054
405,"Myanmar Regime Change Campaign",1948,"Myanmar/Burma",775,0,5,"Communist Party of Burma (CPB, White Flag), Communist Party of Burma-Red Flag (CPB-RF), White Band People's Volunteer Organization (White Band PVO), Revolutionary Burma Army (RBA), People's Liberation Army (PLA)",1,1,"Chinese",77503000,1,0,0,"ACD2EPR","ACD2EPR listed four ethnic groups as participants in this conflict. However, none of them have ethnic claims. IN terms of initiation, EPR lists Buddhists, Chinese, and Wa as being politically powerless or discriminated. Further research has not pointed to a specific group insighting the conflict. As such the instigator was assigned to Bamar due to their political clout and size. Rule 4 was followed.","DISCRIMINATED",1,0,0,"Myanmar (Burma)",3,9,0,4,4,0.78,0.207,0,3,0,0.78,0.46985,0.007861,0.790273556231003,0.209726443768997,0.075,0.0759878419452888,0.062,0.0628166160081054
405,"Myanmar Regime Change Campaign",1948,"Myanmar/Burma",775,0,5,"Communist Party of Burma (CPB, White Flag), Communist Party of Burma-Red Flag (CPB-RF), White Band People's Volunteer Organization (White Band PVO), Revolutionary Burma Army (RBA), People's Liberation Army (PLA)",1,1,"Wa",77510000,1,0,0,"ACD2EPR","ACD2EPR listed four ethnic groups as participants in this conflict. However, none of them have ethnic claims. IN terms of initiation, EPR lists Buddhists, Chinese, and Wa as being politically powerless or discriminated. Further research has not pointed to a specific group insighting the conflict. As such the instigator was assigned to Bamar due to their political clout and size. Rule 4 was followed.","POWERLESS",1,0,0,"Myanmar (Burma)",3,9,0,4,4,0.78,0.207,0,3,0,0.78,0.46985,0.007861,0.790273556231003,0.209726443768997,0.075,0.0759878419452888,0.062,0.0628166160081054
